player_id,name,stats_url,year,overall_winrate,citizen_winrate,sheriff_winrate,mafia_winrate,don_winrate,total_games,citizen_games,sheriff_games,mafia_games,don_games,extra_points_avg_10_games,extra_points_mafia_avg,extra_points_don_avg,extra_points_citizen_avg,extra_points_sheriff_avg,overall_rank,citizen_rank,sheriff_rank,mafia_rank,don_rank,overall_score,player_category,region
5583,Бьёрн,https://gomafia.pro/stats/5583,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5590,FEN_X,https://gomafia.pro/stats/5590,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5590,FEN_X,https://gomafia.pro/stats/5590,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5598,muhsina_mr,https://gomafia.pro/stats/5598,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5598,muhsina_mr,https://gomafia.pro/stats/5598,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5602,Сангрин,https://gomafia.pro/stats/5602,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5602,Сангрин,https://gomafia.pro/stats/5602,2024,55,50,50,50,75,20,12,2,2,4,0.65,0.15,0.1,0.05,0.0,1323.0,964.0,439.0,856.0,439.0,9.543583131938467,Advanced,central
5604,Раб,https://gomafia.pro/stats/5604,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5604,Раб,https://gomafia.pro/stats/5604,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5605,Альфи.,https://gomafia.pro/stats/5605,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5605,Альфи.,https://gomafia.pro/stats/5605,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5606,Лиса Алиса,https://gomafia.pro/stats/5606,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5606,Лиса Алиса,https://gomafia.pro/stats/5606,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5608,annlaurent,https://gomafia.pro/stats/5608,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5608,annlaurent,https://gomafia.pro/stats/5608,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5612,Хлоя,https://gomafia.pro/stats/5612,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5612,Хлоя,https://gomafia.pro/stats/5612,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5616,Аполлинария,https://gomafia.pro/stats/5616,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5616,Аполлинария,https://gomafia.pro/stats/5616,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5619,Nataly,https://gomafia.pro/stats/5619,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5619,Nataly,https://gomafia.pro/stats/5619,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5625,Koshka_1,https://gomafia.pro/stats/5625,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5625,Koshka_1,https://gomafia.pro/stats/5625,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5626,KASPER,https://gomafia.pro/stats/5626,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5626,KASPER,https://gomafia.pro/stats/5626,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5629,Monkey Business,https://gomafia.pro/stats/5629,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5629,Monkey Business,https://gomafia.pro/stats/5629,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5631,Рывкач,https://gomafia.pro/stats/5631,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5631,Рывкач,https://gomafia.pro/stats/5631,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5639,Dafna,https://gomafia.pro/stats/5639,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5639,Dafna,https://gomafia.pro/stats/5639,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5641,Pacman,https://gomafia.pro/stats/5641,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5641,Pacman,https://gomafia.pro/stats/5641,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5648,Cone,https://gomafia.pro/stats/5648,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5648,Cone,https://gomafia.pro/stats/5648,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5649,INTERACTIVE,https://gomafia.pro/stats/5649,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5649,INTERACTIVE,https://gomafia.pro/stats/5649,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5650,Бyкля,https://gomafia.pro/stats/5650,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5650,Бyкля,https://gomafia.pro/stats/5650,2024,47,43,0,67,50,15,7,1,3,4,0.73,0.0,0.13,0.09,0.0,1770.0,1548.0,439.0,856.0,439.0,8.100109509722529,Intermediate,central
5651,Vilka,https://gomafia.pro/stats/5651,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5651,Vilka,https://gomafia.pro/stats/5651,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5652,JeanK,https://gomafia.pro/stats/5652,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5652,JeanK,https://gomafia.pro/stats/5652,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5658,Rasul,https://gomafia.pro/stats/5658,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5658,Rasul,https://gomafia.pro/stats/5658,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5660,Бастурма,https://gomafia.pro/stats/5660,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5660,Бастурма,https://gomafia.pro/stats/5660,2024,48,42,50,60,75,86,60,8,10,8,0.8,0.13,0.16,0.07,0.01,454.0,595.0,439.0,641.0,439.0,13.134239181233308,Expert,central
5677,Змейка,https://gomafia.pro/stats/5677,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5677,Змейка,https://gomafia.pro/stats/5677,2024,24,20,0,50,25,21,10,3,4,4,0.43,0.08,0.05,0.04,0.0,2324.0,1520.0,439.0,856.0,439.0,6.355609992156423,Intermediate,central
5678,1_Boss_1,https://gomafia.pro/stats/5678,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5678,1_Boss_1,https://gomafia.pro/stats/5678,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5700,Бороро,https://gomafia.pro/stats/5700,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5700,Бороро,https://gomafia.pro/stats/5700,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5706,Оган,https://gomafia.pro/stats/5706,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5706,Оган,https://gomafia.pro/stats/5706,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5714,DENVER,https://gomafia.pro/stats/5714,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5714,DENVER,https://gomafia.pro/stats/5714,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5716,Разноцвет,https://gomafia.pro/stats/5716,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5716,Разноцвет,https://gomafia.pro/stats/5716,2024,48,53,33,40,67,31,17,6,5,3,1.0,0.06,0.23,0.09,0.08,1218.0,598.0,439.0,856.0,439.0,9.884822325804642,Advanced,central
5717,Феанор,https://gomafia.pro/stats/5717,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5717,Феанор,https://gomafia.pro/stats/5717,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5725,Тенма,https://gomafia.pro/stats/5725,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5725,Тенма,https://gomafia.pro/stats/5725,2024,50,30,0,83,0,16,10,0,6,0,0.88,0.18,0.0,0.03,0.0,1745.0,1459.0,439.0,856.0,439.0,8.15387304260743,Intermediate,central
5732,Leks,https://gomafia.pro/stats/5732,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5732,Leks,https://gomafia.pro/stats/5732,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5733,ODIOZNYY,https://gomafia.pro/stats/5733,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5733,ODIOZNYY,https://gomafia.pro/stats/5733,2024,43,36,72,44,69,219,137,18,48,16,0.76,0.1,0.14,0.06,0.07,149.0,794.0,4.0,616.0,147.0,15.427700122272999,Expert,central
5750,Белая ворона,https://gomafia.pro/stats/5750,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5750,Белая ворона,https://gomafia.pro/stats/5750,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5751,Йохан,https://gomafia.pro/stats/5751,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5751,Йохан,https://gomafia.pro/stats/5751,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5752,Эш,https://gomafia.pro/stats/5752,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5752,Эш,https://gomafia.pro/stats/5752,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5753,Rainbow,https://gomafia.pro/stats/5753,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5753,Rainbow,https://gomafia.pro/stats/5753,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5772,TiMaK,https://gomafia.pro/stats/5772,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5772,TiMaK,https://gomafia.pro/stats/5772,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5776,Alyona,https://gomafia.pro/stats/5776,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5776,Alyona,https://gomafia.pro/stats/5776,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5780,Председатель,https://gomafia.pro/stats/5780,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5780,Председатель,https://gomafia.pro/stats/5780,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5785,Шмель_Минск,https://gomafia.pro/stats/5785,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5785,Шмель_Минск,https://gomafia.pro/stats/5785,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5788,IPR,https://gomafia.pro/stats/5788,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5788,IPR,https://gomafia.pro/stats/5788,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5791,4ацкий,https://gomafia.pro/stats/5791,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5791,4ацкий,https://gomafia.pro/stats/5791,2024,42,35,40,59,50,114,60,15,17,22,0.8,0.13,0.14,0.05,0.06,521.0,1005.0,261.0,513.0,291.0,12.793853147085997,Expert,central
5792,Матушка,https://gomafia.pro/stats/5792,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5792,Матушка,https://gomafia.pro/stats/5792,2024,48,35,14,75,69,88,48,7,20,13,0.83,0.14,0.15,0.05,0.0,484.0,1059.0,439.0,109.0,187.0,12.954474064684593,Expert,central
5793,sincerity,https://gomafia.pro/stats/5793,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5793,sincerity,https://gomafia.pro/stats/5793,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5795,Lisichka,https://gomafia.pro/stats/5795,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5795,Lisichka,https://gomafia.pro/stats/5795,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5796,L1ght,https://gomafia.pro/stats/5796,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5796,L1ght,https://gomafia.pro/stats/5796,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5797,Лунaтик,https://gomafia.pro/stats/5797,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5797,Лунaтик,https://gomafia.pro/stats/5797,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5798,Шурик Минск,https://gomafia.pro/stats/5798,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5798,Шурик Минск,https://gomafia.pro/stats/5798,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5799,Ежевика Минск,https://gomafia.pro/stats/5799,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5799,Ежевика Минск,https://gomafia.pro/stats/5799,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5803,Egor,https://gomafia.pro/stats/5803,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5803,Egor,https://gomafia.pro/stats/5803,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5804,Дизель,https://gomafia.pro/stats/5804,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5804,Дизель,https://gomafia.pro/stats/5804,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5807,rense,https://gomafia.pro/stats/5807,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5807,rense,https://gomafia.pro/stats/5807,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5816,Шальная Минск,https://gomafia.pro/stats/5816,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5816,Шальная Минск,https://gomafia.pro/stats/5816,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5834,Чeшир,https://gomafia.pro/stats/5834,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5834,Чeшир,https://gomafia.pro/stats/5834,2024,46,35,60,56,75,56,31,5,16,4,1.21,0.16,0.25,0.09,0.12,734.0,1153.0,439.0,578.0,439.0,11.74214026622156,Expert,central
5846,RONIN,https://gomafia.pro/stats/5846,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5846,RONIN,https://gomafia.pro/stats/5846,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5848,Оксюморон,https://gomafia.pro/stats/5848,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5848,Оксюморон,https://gomafia.pro/stats/5848,2024,45,37,43,57,73,398,241,35,81,41,0.92,0.12,0.17,0.08,0.07,63.0,683.0,126.0,186.0,14.0,16.692679293635916,Expert,central
5857,НикитаЛучник,https://gomafia.pro/stats/5857,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5857,НикитаЛучник,https://gomafia.pro/stats/5857,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5859,Vivaldi,https://gomafia.pro/stats/5859,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5859,Vivaldi,https://gomafia.pro/stats/5859,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5862,Darinchi,https://gomafia.pro/stats/5862,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5862,Darinchi,https://gomafia.pro/stats/5862,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5878,Urist,https://gomafia.pro/stats/5878,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5878,Urist,https://gomafia.pro/stats/5878,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5882,Balu,https://gomafia.pro/stats/5882,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5882,Balu,https://gomafia.pro/stats/5882,2024,55,40,100,67,50,11,5,1,3,2,0.55,0.07,0.0,0.02,0.3,1701.0,1548.0,439.0,856.0,439.0,8.271193409103642,Intermediate,central
5884,Зеркалo,https://gomafia.pro/stats/5884,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5884,Зеркалo,https://gomafia.pro/stats/5884,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5895,Билл Гейтс,https://gomafia.pro/stats/5895,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5895,Билл Гейтс,https://gomafia.pro/stats/5895,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5899,Коби,https://gomafia.pro/stats/5899,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
5899,Коби,https://gomafia.pro/stats/5899,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,central
5900,Rumi,https://gomafia.pro/stats/5900,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,central
